"HALTER_ID","ALTER","GESCHLECHT","STADTKREIS","STADTQUARTIER","RASSE1","RASSE1_MISCHLING","RASSE2","RASSE2_MISCHLING","RASSENTYP","GEBURTSJAHR_HUND","GESCHLECHT_HUND","HUNDEFARBE"
156112,"51-60","w",7,73,"English Pointer",,,,"I",2017,"m","schwarz/weiss"
156111,"31-40","w",7,73,"Mischling gross",,,,"I",2020,"m","schwarz"
156109,"21-30","w",7,73,"Deutsch Kurzhaar",,,,"I",2018,"m","braun schimmel"
99064,"41-50","m",7,73,"Parson Jack Russell Terrier",,,,"K",2007,"m","weiss/braun"
155637,"51-60","m",7,73,"Jack Russel Terrier","Mischling",,,"K",2019,"w","gelb"
125644,"51-60","w",7,73,"Jack Russel Terrier",,,,"K",2017,"m","tricolor"
125309,"21-30","w",7,73,"Yorkshire Terrier",,,,"K",2014,"m","steelblue"
125309,"21-30","w",7,73,"Malteser",,,,"K",2019,"w","weiss"
155066,"51-60","w",7,73,"Zwergspitz",,,,"K",2020,"w","schwarz"
125121,"41-50","m",7,73,"Pomeranian",,"Zwergspitz",,"K",2014,"m","black/tan"
154903,"51-60","w",7,73,"Australian Shepherd",,,,"I",2020,"w","rot"
154784,"61-70","m",7,73,"Mittelschnauzer",,,,"I",2017,"m","schwarz"
86268,"51-60","w",7,73,"Mischling gross",,,,"I",2016,"m","hellbraun"
154666,"51-60","m",7,73,"Labrador Retriever",,,,"I",2020,"m","schwarz"
80883,"61-70","w",7,73,"Mischling gross",,,,"I",2018,"w","beige"
80883,"61-70","w",7,73,"Galgo Espanol",,,,"I",2014,"w","braun gestromt"
86164,"51-60","w",7,73,"Mischling klein",,,,"K",2017,"m","black/tan"
86110,"61-70","m",7,73,"Labrador Retriever",,,,"I",2018,"m","chocolate"
86110,"61-70","m",7,73,"Cairn Terrier",,,,"K",2009,"m","gestromt"
97076,"51-60","w",7,73,"Parson Russell Terrier",,,,"K",2020,"w","schwarz/weiss"
97076,"51-60","w",7,73,"West Highland White Terrier",,,,"K",2008,"w","weiss"
157242,"61-70","w",7,73,"Parson Russell Terrier",,,,"K",2020,"m","braun/weiss"
123707,"51-60","w",7,73,"Mischling klein",,,,"K",2011,"m","beige"
96209,"41-50","w",7,73,"Rhodesian Ridgeback",,,,"I",2011,"w","red-wheaten"
153751,"51-60","w",7,73,"Lagotto Romagnolo",,,,"I",2020,"m","braun"
153736,"31-40","w",7,73,"Mischling gross",,,,"I",2015,"w","tricolor"
153529,"51-60","m",7,73,"Labrador Retriever",,,,"I",2020,"w","braun"
85817,"41-50","m",7,73,"Deutscher Schäfer",,"Dalmatiner",,"I",2017,"m","schwarz/weiss"
123043,"41-50","w",7,73,"Zwergspitz",,,,"K",2008,"w","hellbraun"
82275,"51-60","w",7,73,"Appenzeller Sennenhund","Mischling",,,"I",2013,"w","tricolor"
122926,"51-60","w",7,73,"Riesenschnauzer",,,,"I",2012,"w","schwarz"
153257,"31-40","w",7,73,"Dachshund","Mischling",,,"K",2019,"m","schwarz/braun"
85727,"71-80","w",7,73,"Dachshund","Mischling",,,"K",2006,"w","braun"
153129,"41-50","m",7,73,"Entlebucher Sennenhund",,,,"I",2015,"w","tricolor"
153125,"31-40","m",7,73,"English Pointer",,"Labrador Retriever",,"I",2019,"m","braun/grau"
153109,"51-60","m",7,73,"Zwergpudel",,,,"K",2020,"w","schwarz"
153067,"41-50","w",7,73,"Mischling klein",,,,"K",2020,"w","weiss/schwarz"
85707,"51-60","m",7,73,"Französische Bulldogge",,,,"K",2017,"w","dunkel gestromt"
85707,"51-60","m",7,73,"Französische Bulldogge",,,,"K",2020,"m","brindle"
122627,"31-40","w",7,73,"Chihuahua",,,,"K",2013,"w","weiss"
82180,"71-80","w",7,73,"Dachshund",,,,"K",2006,"w","rot/braun"
122236,"31-40","w",7,73,"Labrador Retriever",,,,"I",2018,"m","blondfarben"
152402,"61-70","w",7,73,"Zwergdachshund",,,,"K",2020,"w","braun"
122017,"41-50","w",7,73,"Zwergspitz",,"Pomeranian",,"K",2017,"m","orange"
94143,"31-40","w",7,73,"Mischling klein",,,,"K",2008,"w","grau/schwarz"
151976,"21-30","m",7,73,"Eurasier",,,,"I",2019,"m","grau"
121536,"51-60","w",7,73,"Prager Rattler",,,,"K",2014,"m","braun"
93639,"51-60","w",7,73,"Mischling klein",,,,"K",2016,"w","weiss/braun"
121282,"51-60","w",7,73,"Lagotto Romagnolo",,,,"I",2014,"w","weiss"
121216,"51-60","m",7,73,"Shetland Sheepdog",,,,"K",2014,"m","braun/weiss"
121165,"51-60","w",7,73,"Bolonka Zwetna",,,,"K",2014,"m","braun/weiss"
151109,"51-60","m",7,73,"English Cocker Spaniel",,"Pudel",,"K",2019,"m","blondfarben"
150954,"41-50","w",7,73,"Pudel",,"Bolonka Zwetna",,"K",2019,"m","schwarz"
150661,"51-60","m",7,73,"Mischling klein",,,,"K",2010,"m","schwarz"
150661,"51-60","m",7,73,"Mischling klein",,,,"K",2011,"w","schwarz"
120659,"51-60","m",7,73,"Labrador",,"Pudel",,"I",2013,"w","braun"
149924,"31-40","w",7,73,"Berner Sennenhund",,"Golden Retriever",,"I",2013,"m","schwarz/weiss"
149419,"41-50","m",7,73,"Golden Retriever",,,,"I",2019,"w","golden"
92159,"61-70","w",7,73,"Jack Russel Terrier",,,,"K",2014,"m","braun/weiss"
80653,"71-80","m",7,73,"Groenendael",,,,"I",2009,"w","schwarz"
91838,"41-50","w",7,73,"Jack Russel Terrier","Mischling",,,"K",2007,"w","weiss/schwarz"
119117,"51-60","w",7,73,"Mischling gross",,,,"I",2008,"m","braun/grau"
119071,"41-50","w",7,73,"Australian Shepherd",,"Pudel",,"I",2018,"m","schwarz/weiss"
91367,"61-70","w",7,73,"Labrador Retriever",,"Grosspudel",,"I",2020,"w","creme"
91166,"51-60","w",7,73,"Zwergdachshund",,,,"K",2015,"w","wildfarbig"
81878,"71-80","w",7,73,"Bracke","Mischling",,,"I",2016,"w","braun/schwarz"
148134,"41-50","w",7,73,"Zwergspitz",,"Husky",,"I",2019,"w","creme"
118204,"41-50","w",7,73,"Pudel",,,,"K",2012,"w","schwarz"
147836,"51-60","w",7,73,"Toypudel",,,,"K",2016,"w","schwarz"
147441,"41-50","w",7,73,"Chihuahua",,,,"K",2015,"w","tricolor"
117497,"61-70","w",7,73,"Französische Bulldogge",,,,"K",2012,"w","weiss/gelb"
117213,"71-80","w",7,73,"Mischling klein",,,,"K",2011,"w","tricolor"
146730,"31-40","w",7,73,"Mischling klein",,,,"K",2008,"w","hellbraun/weiss"
146685,"21-30","w",7,73,"Zwergpudel",,,,"K",2016,"m","schwarz"
117027,"51-60","w",7,73,"Mischling klein",,,,"K",2016,"m","hellbraun"
116672,"41-50","w",7,73,"Mischling klein",,,,"K",2021,"m","schwarz/weiss/braun"
116538,"41-50","m",7,73,"Boston Terrier",,,,"K",2012,"m","schwarz/weiss"
146194,"51-60","w",7,73,"Foxterrier",,,,"K",2007,"w","tricolor"
116270,"31-40","m",7,73,"Französische Bulldogge",,,,"K",2013,"w","choco"
146039,"41-50","w",7,73,"Zwergschnauzer",,,,"K",2007,"m","pfeffer/salz"
146039,"41-50","w",7,73,"Zwergschnauzer",,,,"K",2008,"w","pfeffer/salz"
145471,"31-40","m",7,73,"Foxterrier",,,,"K",2018,"w","weiss/grau"
89608,"51-60","w",7,73,"Italienisches Windspiel",,,,"K",2018,"w","sable"
89608,"51-60","w",7,73,"Galgo Espanol",,,,"I",2019,"w","beige/schwarz"
89608,"51-60","w",7,73,"Italienisches Windspiel",,,,"K",2011,"w","blau"
115218,"31-40","w",7,73,"Shih Tzu",,"Chihuahua",,"K",2012,"m","gelb/weiss"
145110,"51-60","m",7,73,"Cocker Spaniel",,,,"K",2015,"m","braun"
145110,"51-60","m",7,73,"Cocker Spaniel",,,,"K",2014,"w","braun"
145110,"51-60","m",7,73,"Cocker Spaniel",,,,"K",2008,"m","braun"
144441,"41-50","m",7,73,"Pudel",,,,"K",2015,"w","weiss"
144115,"81-90","w",7,73,"Coton de Tulear",,,,"K",2009,"w","weiss"
113180,"41-50","w",7,73,"Rhodesian Ridgeback",,,,"I",2012,"w","weizen"
89350,"51-60","w",7,73,"Lagotto Romagnolo",,,,"I",2019,"w","beige"
143487,"41-50","m",7,73,"Lagotto Romagnolo",,,,"I",2018,"w","braun"
143415,"31-40","m",7,73,"Labrador Retriever",,,,"I",2008,"m","schwarz"
143415,"31-40","m",7,73,"Terrier","Mischling",,,"K",2008,"m","beige"
143009,"31-40","w",7,73,"Mischling klein",,,,"K",2017,"m","schwarz"
142927,"31-40","w",7,73,"Golden Retriever",,"Zwergpudel",,"I",2018,"w","golden"
89208,"61-70","w",7,73,"Mischling klein",,,,"K",2008,"w","tricolor"
111819,"41-50","w",7,73,"Border Terrier",,,,"K",2012,"w","red grizzle"
142231,"31-40","m",7,73,"Border Collie",,,,"I",2010,"w","tricolor"
142036,"41-50","m",7,73,"Chihuahua",,,,"K",2017,"m","tricolor"
83993,"61-70","w",7,73,"Mischling klein",,,,"K",2009,"m","schwarz/weiss"
111376,"61-70","w",7,73,"Havaneser",,,,"K",2012,"m","braun/weiss"
141603,"31-40","m",7,73,"Border Collie",,,,"I",2018,"w","blue/merle"
141391,"41-50","w",7,73,"Bolonka Zwetna",,,,"K",2020,"w","schwarz/weiss"
110356,"81-90","w",7,73,"Mischling klein",,,,"K",2009,"m","schwarz/braun/weiss"
83892,"61-70","w",7,73,"Mischling klein",,,,"K",2009,"w","braun"
140479,"31-40","w",7,73,"Englische Bulldogge",,,,"I",2017,"m","braun/schwarz/weiss"
83776,"71-80","w",7,73,"Golden Retriever",,,,"I",2013,"m","golden"
139720,"31-40","w",7,73,"English Cocker Spaniel",,,,"K",2010,"m","rot"
139312,"51-60","m",7,73,"Beagle",,,,"K",2013,"m","tricolor"
138995,"51-60","w",7,73,"Französische Bulldogge",,,,"K",2017,"w","blue/tan"
83620,"51-60","m",7,73,"Mischling klein",,,,"K",2011,"m","weiss/braun"
138816,"31-40","m",7,73,"Mischling klein",,,,"K",2017,"m","schwarz/weiss"
83620,"51-60","m",7,73,"Mischling klein",,,,"K",2012,"m","weiss/braun"
81457,"51-60","w",7,73,"Beagle",,,,"K",2016,"w","tricolor"
81457,"51-60","w",7,73,"Beagle",,,,"K",2012,"w","tricolor"
138407,"51-60","w",7,73,"Lakeland Terrier",,,,"K",2007,"m","beige"
138171,"31-40","w",7,73,"Parson Russell Terrier",,,,"K",2015,"m","weiss/schwarz"
88542,"61-70","m",7,73,"Border Collie",,,,"I",2019,"w","schwarz/weiss"
137708,"41-50","w",7,73,"Labrador",,"Pudel",,"I",2017,"w","schwarz"
106976,"61-70","w",7,73,"Zwergschnauzer",,,,"K",2008,"m","schwarz"
88347,"61-70","w",7,73,"Mischling klein",,,,"K",2010,"w","weiss/braun"
136660,"31-40","w",7,73,"Magyar Viszla",,,,"I",2017,"w","gelb"
136620,"41-50","w",7,73,"Mischling gross",,,,"I",2020,"m","braun"
160159,"31-40","m",7,73,"Australian Shepherd",,,,"I",2022,"m","red merle"
160151,"61-70","w",7,73,"Riesenschnauzer",,"Mittelschnauzer",,"I",2021,"m","pfeffer/salz"
160096,"31-40","w",7,73,"Mischling klein",,,,"K",2019,"w","weiss/gelb"
88203,"71-80","w",7,73,"Miniature Bull Terrier",,,,"K",2018,"w","braun/weiss"
159987,"31-40","w",7,73,"Yorkshire Terrier",,"Pekingese",,"K",2021,"m","braun"
159957,"31-40","w",7,73,"Golden Retriever",,,,"I",2015,"w","golden"
159852,"51-60","w",7,73,"English Springer Spaniel",,,,"I",2021,"w","braun/weiss"
159810,"21-30","w",7,73,"Mischling gross",,,,"I",2017,"m","schwarz/braun/weiss"
105372,"81-90","w",7,73,"Chihuahua",,,,"K",2009,"w","tricolor"
159805,"31-40","m",7,73,"Volpino Italiano",,,,"K",2021,"m","weiss"
135674,"41-50","m",7,73,"Cocker Spaniel",,,,"K",2016,"m","rot"
159786,"21-30","w",7,73,"Bulldog",,,,"I",2021,"m","lilac"
159724,"31-40","w",7,73,"Yorkshire Terrier",,,,"K",2014,"m","tricolor"
88036,"61-70","w",7,73,"Mischling gross",,,,"I",2010,"w","braun/grau"
159695,"41-50","w",7,73,"Malteser",,,,"K",2021,"m","weiss"
105072,"81-90","m",7,73,"Foxterrier",,,,"K",2010,"w","tricolor"
135152,"41-50","w",7,73,"Entlebucher Sennenhund",,,,"I",2016,"m","tricolor"
134561,"61-70","m",7,73,"Beauceron Berge de Beauce",,,,"I",2016,"m","schwarz/braun"
159462,"31-40","w",7,73,"Mischling klein",,,,"K",2007,"m","schwarz"
83217,"81-90","w",7,73,"Collie",,,,"I",2018,"m","schwarz/weiss"
159396,"21-30","w",7,73,"Berner Sennenhund",,,,"I",2012,"m","tricolor"
83171,"61-70","w",7,73,"Zwergpinscher",,,,"K",2013,"m","rehbraun"
83171,"61-70","w",7,73,"Chihuahua",,,,"K",2014,"w","schwarz/weiss"
133891,"41-50","w",7,73,"Golden Retriever",,,,"I",2019,"w","creme"
83171,"61-70","w",7,73,"Whippet",,,,"I",2021,"w","sandfarbig"
159250,"41-50","w",7,73,"American Cocker Spaniel",,"Kleinpudel",,"K",2021,"w","caramel"
133714,"21-30","w",7,73,"Malteser",,,,"K",2018,"m","weiss"
133714,"21-30","w",7,73,"Malteser",,,,"K",2016,"w","weiss"
83171,"61-70","w",7,73,"Chihuahua",,,,"K",2016,"w","beige/braun"
159087,"41-50","m",7,73,"English Cocker Spaniel",,,,"K",2020,"w","braun/schwarz"
83134,"81-90","w",7,73,"Australian Shepherd",,,,"I",2009,"w","tricolor"
87672,"61-70","w",7,73,"Mischling gross",,,,"I",2017,"m","weiss/braun"
103207,"81-90","m",7,73,"Labrador Retriever",,,,"I",2012,"w","schwarz"
159015,"31-40","w",7,73,"Labrador",,"Pudel",,"I",2021,"m","golden"
132908,"41-50","m",7,73,"Welsh Terrier",,,,"K",2010,"m","schwarz/braun"
87602,"41-50","w",7,73,"Parson Russell Terrier",,"Beagle",,"K",2008,"m","weiss/braun"
132529,"41-50","w",7,73,"West Highland White Terrier",,,,"K",2014,"m","weiss"
81132,"31-40","m",7,73,"Mischling klein",,,,"K",2010,"w","schwarz/braun"
131531,"41-50","m",7,73,"Mischling klein",,,,"K",2016,"m","apricot"
158319,"31-40","w",7,73,"Malteser",,,,"K",2020,"m","weiss"
158318,"51-60","w",7,73,"Bulldog",,,,"I",2021,"w","weiss/braun"
158242,"41-50","w",7,73,"Mischling gross",,,,"I",2019,"w","grau/schwarz"
101342,"71-80","w",7,74,"Pekingese","Mischling",,,"K",2018,"m","rot/weiss"
87375,"61-70","w",7,74,"Labrador Retriever",,"Pudel",,"I",2020,"m","beige"
131226,"41-50","w",7,74,"Berner Sennenhund",,,,"I",2015,"w","tricolor"
131150,"51-60","w",7,74,"Australian Shepherd",,,,"I",2012,"w","tricolor"
158071,"31-40","w",7,74,"Mischling gross",,,,"I",2012,"w","weiss/creme"
130932,"61-70","m",7,74,"Labrador Retriever",,,,"I",2014,"m","schwarz"
157983,"71-80","w",7,74,"Golden Retriever",,"Labrador",,"I",2013,"m","schwarz"
157973,"81-90","m",7,74,"Dachshund",,,,"K",2021,"m","schwarz/braun"
130830,"41-50","m",7,74,"Ratenero Bodeguero",,,,"K",2010,"m","weiss/schwarz"
130723,"41-50","w",7,74,"Yorkshire Terrier",,,,"K",2009,"w","braun"
87309,"51-60","w",7,74,"Berger des Pyrenées",,,,"I",2010,"m","beige"
157849,"21-30","w",7,74,"Bichon à poil frisé",,,,"K",2008,"w","weiss"
87289,"61-70","w",7,74,"Zwergschnauzer",,,,"K",2017,"m","schwarz"
100486,"61-70","w",7,74,"Bolonka Zwetna",,,,"K",2018,"m","apricot"
157761,"31-40","m",7,74,"Lagotto Romagnolo",,,,"I",2021,"w","beige"
157736,"41-50","m",7,74,"Jack Russel Terrier",,,,"K",2021,"w","weiss/braun/schwarz"
130232,"51-60","m",7,74,"Zwergspitz",,,,"K",2015,"m","weiss/schwarz"
130184,"41-50","w",7,74,"Mischling gross",,,,"I",2015,"w","schwarz/silber"
130143,"31-40","w",7,74,"Cavalier King Charles Spaniel",,,,"K",2013,"m","ruby"
130141,"21-30","m",7,74,"Chihuahua",,,,"K",2009,"w","weiss/blau"
157709,"41-50","w",7,74,"Grosspudel",,"Labrador Retriever",,"I",2021,"m","rot"
157707,"41-50","m",7,74,"Labrador",,,,"I",2016,"m","schwarz"
130046,"61-70","m",7,74,"Portugiesischer Wasserhund",,,,"I",2015,"m","schwarz/weiss"
129887,"41-50","w",7,74,"Zwergpudel",,,,"K",2015,"m","schwarz"
157576,"21-30","w",7,74,"Zwergspitz",,"Chihuahua",,"K",2015,"w","weiss/gelb"
129740,"41-50","m",7,74,"Beagle",,,,"K",2012,"w","tricolor"
82739,"61-70","w",7,74,"Cavalier King Charles Spaniel",,,,"K",2012,"m","black/tan"
100154,"41-50","w",7,74,"Labrador Retriever",,,,"I",2009,"w","braun"
82734,"71-80","w",7,74,"Dachshund",,,,"K",2019,"m","schwarz/rot"
129501,"61-70","w",7,74,"Berger des Pyrenées",,,,"I",2015,"w","hellbraun"
129277,"41-50","w",7,74,"Malteser",,,,"K",2020,"m","weiss"
157455,"31-40","w",7,74,"Zwergschnauzer",,,,"K",2015,"w","weiss"
82671,"51-60","w",7,74,"Continental Bulldog",,,,"I",2014,"w","rot/weiss"
157370,"41-50","w",7,74,"English Cocker Spaniel",,,,"K",2017,"m","gold/weiss"
82671,"51-60","w",7,74,"Continental Bulldog",,,,"I",2017,"m","rot/weiss"
128854,"51-60","w",7,74,"Zwergpinscher",,,,"K",2007,"w","schwarz/braun"
100003,"71-80","m",7,74,"Golden Retriever",,,,"I",2018,"w","golden"
128764,"71-80","w",7,74,"Labrador Retriever",,,,"I",2015,"m","braun"
82671,"51-60","w",7,74,"Continental Bulldog",,,,"I",2015,"w","rot/weiss"
82671,"51-60","w",7,74,"Bulldog",,,,"I",2020,"w","rot"
157259,"21-30","m",7,74,"Dachshund",,"Brasilianischer Terrier",,"K",2018,"w","braun"
157249,"71-80","m",7,74,"Mischling gross",,,,"I",2014,"m","rehbraun"
82671,"51-60","w",7,74,"Bulldog",,,,"I",2020,"w","rot"
157219,"21-30","w",7,74,"Malinois",,,,"I",2020,"m","braun"
128446,"41-50","w",7,74,"Zwergpudel",,,,"K",2008,"w","schwarz/braun"
82671,"51-60","w",7,74,"Continental Bulldog",,,,"I",2012,"w","gestromt"
157170,"41-50","w",7,74,"Mudi",,,,"K",2018,"m","schwarz"
128406,"41-50","w",7,74,"Wäller",,,,"I",2015,"w","fauve"
82671,"51-60","w",7,74,"Continental Bulldog",,,,"I",2010,"w","schwarz/weiss"
82671,"51-60","w",7,74,"Continental Bulldog",,,,"I",2016,"w","schwarz/weiss"
82671,"51-60","w",7,74,"Bulldog",,,,"I",2021,"w","schwarz/weiss"
128116,"41-50","w",7,74,"Podenco","Mischling",,,"I",2013,"m","beige"
128097,"51-60","m",7,74,"Kooikerhondje",,"Appenzeller Sennenhund",,"I",2015,"w","weiss/braun"
156991,"41-50","w",7,74,"Labrador Retriever",,,,"I",2020,"w","blau"
82661,"81-90","m",7,74,"Labrador Retriever",,,,"I",2016,"w","gelb"
127923,"41-50","w",7,74,"Labrador Retriever",,,,"I",2015,"w","choco"
156941,"51-60","w",7,74,"Pudel",,"Yorkshire Terrier",,"K",2020,"m","braun"
82655,"61-70","w",7,74,"Malteser","Mischling",,,"K",2010,"w","weiss/grau"
127861,"31-40","m",7,74,"Mischling klein",,,,"K",2018,"w","tricolor"
156914,"21-30","w",7,74,"English Cocker Spaniel",,,,"K",2020,"w","golden"
127845,"51-60","w",7,74,"Bolonka Zwetna",,,,"K",2015,"w","braun"
156913,"31-40","w",7,74,"Mops",,,,"K",2012,"m","sandfarbig"
156911,"41-50","w",7,74,"Französische Bulldogge",,,,"K",2020,"w","blue/merle"
156866,"31-40","w",7,74,"Mischling gross",,,,"I",2020,"m","schwarz/weiss"
156862,"41-50","w",7,74,"Mischling gross",,,,"I",2015,"m","grau/braun"
82655,"61-70","w",7,74,"Husky",,"Mischling gross",,"I",2016,"w","grau/weiss"
156843,"51-60","m",7,74,"Golden Retriever",,"Pudel",,"I",2020,"m","schwarz"
82655,"61-70","w",7,74,"Mischling klein",,,,"K",2007,"w","grau"
156641,"41-50","w",7,74,"Labrador Retriever",,,,"I",2019,"w","schwarz"
127346,"61-70","w",7,74,"Lagotto Romagnolo",,,,"I",2009,"w","beige/braun"
127284,"51-60","w",7,74,"Französische Bulldogge",,,,"K",2015,"m","fawn"
156537,"41-50","m",7,74,"Taiwanhund",,,,"I",2019,"m","schwarz/weiss"
80957,"51-60","w",7,74,"Riesenschnauzer",,,,"I",2021,"w","schwarz"
156513,"31-40","w",7,74,"Bichon Havanais",,,,"K",2020,"m","gold/weiss"
127068,"61-70","w",7,74,"Labrador",,,,"I",2010,"m","schwarz"
156476,"31-40","w",7,74,"Deutscher Schäferhund",,,,"I",2020,"m","schwarz"
99339,"61-70","w",7,74,"Cavalier King Charles Spaniel",,"Pudel",,"K",2014,"w","apricot"
82590,"71-80","w",7,74,"Mischling gross",,,,"I",2016,"w","schwarz/braun"
156258,"61-70","m",7,74,"Mittelpudel",,,,"K",2013,"m","weiss"
156254,"41-50","w",7,74,"Labrador Retriever",,"Deutscher Boxer",,"I",2020,"m","schwarz"
82579,"71-80","w",7,74,"Cocker Spaniel",,,,"K",2008,"m","braun/weiss"
86625,"71-80","w",7,74,"Irish Terrier",,,,"I",2017,"w","rot"
156023,"41-50","w",7,74,"Dachshund",,,,"K",2021,"w","saufarben"
156023,"41-50","w",7,74,"Golden Retriever",,,,"I",2012,"w","creme"
86593,"61-70","w",7,74,"Grosspudel",,,,"I",2012,"m","weiss"
99140,"51-60","m",7,74,"Labrador Retriever",,,,"I",2009,"w","braun"
86593,"61-70","w",7,74,"Grosspudel",,,,"I",2008,"w","schwarz"
86570,"71-80","w",7,74,"Labrador Retriever",,,,"I",2010,"w","choco"
155939,"21-30","w",7,74,"Mischling gross",,,,"I",2015,"w","schwarz"
125889,"71-80","w",7,74,"Chihuahua",,,,"K",2007,"m","rot/braun"
155904,"71-80","w",7,74,"Podenco Ibicenco",,,,"I",2016,"w","rehbraun"
125871,"41-50","w",7,74,"Labrador Retriever",,,,"I",2009,"m","schoko"
155890,"51-60","m",7,74,"Magyar Viszla",,,,"I",2019,"m","beige"
125825,"61-70","m",7,74,"Weimaraner",,,,"I",2009,"m","grau"
155877,"21-30","w",7,74,"Appenzeller Sennenhund",,,,"I",2018,"m","schwarz"
125785,"51-60","w",7,74,"Cavalier King Charles Spaniel",,,,"K",2014,"m","black/tan"
155782,"21-30","w",7,74,"Golden Retriever",,"Pudel",,"I",2020,"w","weiss"
86500,"61-70","w",7,74,"Cavalier King Charles Spaniel",,,,"K",2016,"m","rotbraun"
86500,"61-70","w",7,74,"Cavalier King Charles Spaniel",,,,"K",2011,"m","braun"
71024,"61-70","w",7,74,"Lagotto Romagnolo",,,,"I",2012,"w","bianco-aranico"
155644,"61-70","m",7,74,"Labrador Retriever",,"Pudel",,"I",2020,"m","schwarz"
155639,"31-40","w",7,74,"Labrador Retriever",,,,"I",2020,"m","schwarz"
125689,"61-70","w",7,74,"Mittelpudel",,,,"K",2014,"m","schwarz"
98931,"31-40","w",7,74,"Miniature Bull Terrier",,,,"K",2018,"w","brindle"
125628,"41-50","w",7,74,"Labrador Retriever",,,,"I",2019,"m","schwarz"
82498,"71-80","w",7,74,"Border Collie",,,,"I",2006,"w","grau/weiss/schwarz"
125611,"21-30","w",7,74,"Zwergschnauzer",,,,"K",2011,"m","schwarz"
155435,"31-40","m",7,74,"Shiba Inu",,,,"K",2020,"m","rot"
125502,"51-60","w",7,74,"Labrador Retriever",,,,"I",2019,"m","gelb"
98449,"41-50","w",7,74,"Jack Russel Terrier",,,,"K",2018,"m","tricolor"
155045,"41-50","w",7,74,"Mischling gross",,,,"I",2020,"m","schwarz/braun"
155044,"31-40","w",7,74,"Mischling gross",,,,"I",2020,"w","braun/weiss/schwarz"
80884,"81-90","w",7,74,"Cocker Spaniel",,,,"K",2014,"w","rot"
124800,"61-70","w",7,74,"Mischling klein",,,,"K",2014,"m","schwarz"
154778,"51-60","w",7,74,"Flat Coated Retriever",,,,"I",2014,"m","schwarz"
154758,"61-70","w",7,74,"Havaneser",,,,"K",2020,"m","black/tan"
154738,"41-50","w",7,74,"Mops",,,,"K",2020,"w","schwarz"
154736,"51-60","w",7,74,"Whippet",,"Welsh Terrier",,"I",2013,"w","beige"
154736,"51-60","w",7,74,"Yorkshire Terrier",,"Bichon à poil frisé",,"K",2019,"w","weiss"
70296,"51-60","w",7,74,"Pinscher","Mischling",,,"K",2009,"m","hellbraun"
154515,"51-60","w",7,74,"Dachshund",,,,"K",2020,"w","saufarben"
97926,"71-80","w",7,74,"Vizsla",,,,"I",2009,"w","braun"
154504,"41-50","w",7,74,"Französische Bulldogge",,,,"K",2020,"w","grau"
97926,"71-80","w",7,74,"Vizsla",,,,"I",2009,"w","braun"
70296,"51-60","w",7,74,"Mischling klein",,,,"K",2010,"w","weiss/beige"
21828,"71-80","w",7,74,"Spitz","Mischling",,,"K",2013,"m","weiss/beige"
80879,"61-70","m",7,74,"Nova Scotia Duck Tolling Retriever",,,,"I",2016,"w","rot/weiss"
97279,"71-80","w",7,74,"Zwergpudel",,,,"K",2009,"w","creme"
123871,"51-60","w",7,74,"Mischling gross",,,,"I",2018,"w","schwarz/braun"
123871,"51-60","w",7,74,"Dachshund",,,,"K",2007,"m","schwarz"
123871,"51-60","w",7,74,"Dachshund",,,,"K",2006,"w","schwarz"
154122,"41-50","w",7,74,"Jack Russel Terrier",,,,"K",2020,"m","braun"
154105,"31-40","w",7,74,"Chihuahua",,,,"K",2011,"w","braun"
123700,"41-50","m",7,74,"Japan Chin",,,,"K",2011,"m","schwarz/weiss"
123699,"61-70","m",7,74,"Bolonka Zwetna",,,,"K",2013,"m","schwarz/beige"
123631,"31-40","w",7,74,"Podenco","Mischling",,,"I",2012,"w","beige"
123631,"31-40","w",7,74,"Spitz",,,,"K",2016,"m","schwarz/braun"
